,node,scenario,count,time_above
790,J27-S_depth,V&I,1,5
791,J280-S_depth,V&I,15,75
792,J328-S_depth,V&I,21,105
793,J329-S_depth,V&I,7,35
794,J338-S_depth,V&I,12,60
795,J33-S_depth,V&I,37,185
796,J34-S_depth,V&I,0,0
797,J361-S_depth,V&I,11,55
798,J366-S_depth,V&I,5,25
799,J385-S_depth,V&I,22,110
800,J3-S_depth,V&I,11,55
801,J413-S_depth,V&I,1,5
802,J421-S_depth,V&I,20,100
803,J42-S_depth,V&I,0,0
804,J433-S_depth,V&I,0,0
805,J437-S_depth,V&I,0,0
806,J438-S_depth,V&I,20,100
807,J450-S_depth,V&I,0,0
808,J456-S_depth,V&I,1,5
809,J45-S_depth,V&I,0,0
810,J460-S_depth,V&I,0,0
811,J461-S_depth,V&I,8,40
812,J46-S_depth,V&I,0,0
813,J471-S_depth,V&I,16,80
814,J480-S_depth,V&I,7,35
815,J484-S_depth,V&I,19,95
816,J491-S_depth,V&I,12,60
817,J492-S_depth,V&I,0,0
818,J49-S_depth,V&I,0,0
819,J4-S_depth,V&I,0,0
820,J506-S_depth,V&I,8,40
821,J507-S_depth,V&I,24,120
822,J50-S_depth,V&I,0,0
823,J512-S_depth,V&I,10,50
824,J534-S_depth,V&I,9,45
825,J539-S_depth,V&I,27,135
826,J541-S_depth,V&I,1,5
827,J548-S_depth,V&I,23,115
828,J556-S_depth,V&I,15,75
829,J567-S_depth,V&I,0,0
830,J568-S_depth,V&I,16,80
831,J571-S_depth,V&I,0,0
832,J576-S_depth,V&I,3,15
833,J578-S_depth,V&I,11,55
834,J586-S_depth,V&I,0,0
835,J587-S_depth,V&I,9,45
836,J592-S_depth,V&I,0,0
837,J5-S_depth,V&I,14,70
838,J609-S_depth,V&I,0,0
839,J60-S_depth,V&I,5,25
840,J619-S_depth,V&I,5,25
841,J620-S_depth,V&I,60,300
842,J624-S_depth,V&I,56,280
843,J62-S_depth,V&I,31,155
844,J632-S_depth,V&I,0,0
845,J637-S_depth,V&I,9,45
846,J640-S_depth,V&I,5,25
847,J659-S_depth,V&I,10,50
848,J672-S_depth,V&I,2,10
849,J675-S_depth,V&I,8,40
850,J686-S_depth,V&I,0,0
851,J694-S_depth,V&I,0,0
852,J695-S_depth,V&I,0,0
853,J712-S_depth,V&I,0,0
854,J714-S_depth,V&I,7,35
855,J71-S_depth,V&I,28,140
856,J722-S_depth,V&I,0,0
857,J72-S_depth,V&I,0,0
858,J732-S_depth,V&I,17,85
859,J733-S_depth,V&I,0,0
860,J748-S_depth,V&I,0,0
861,J749-S_depth,V&I,2,10
862,J751-S_depth,V&I,0,0
863,J756-S_depth,V&I,11,55
864,J758-S_depth,V&I,0,0
865,J760-S_depth,V&I,0,0
866,J761-S_depth,V&I,23,115
867,J762-S_depth,V&I,0,0
868,J764-S_depth,V&I,0,0
869,J765-S_depth,V&I,0,0
870,J772-S_depth,V&I,9,45
871,J782-S_depth,V&I,0,0
872,J787-S_depth,V&I,0,0
873,J789-S_depth,V&I,0,0
874,J78-S_depth,V&I,0,0
875,J792-S_depth,V&I,19,95
876,J799-S_depth,V&I,0,0
877,J7-S_depth,V&I,20,100
878,J801-S_depth,V&I,0,0
879,J80-S_depth,V&I,0,0
880,J88-S_depth,V&I,32,160
881,J8-S_depth,V&I,30,150
